,location,total_sqft,bath,price,bhk
6018,Mangalwar peth,1170.0,2.0,66.0,3
6019,Mangalwar peth,1375.0,3.0,70.0,3
6020,Mangalwar peth,1200.0,3.0,85.0,4
6023,Mangalwar peth,2268.0,3.0,163.0,4
6025,Mangalwar peth,1535.0,3.0,85.0,3
6027,Mangalwar peth,1197.0,2.0,84.0,2
6030,Mangalwar peth,1632.0,3.0,145.0,4
6031,Mangalwar peth,1200.0,3.0,95.0,3
6033,Mangalwar peth,825.0,1.0,45.0,1
6034,Mangalwar peth,1819.0,3.0,100.0,3
6040,Mangalwar peth,606.0,1.0,34.78,1
6041,Mangalwar peth,1400.0,2.0,100.0,2
6042,Mangalwar peth,1950.0,3.0,130.0,3
6043,Mangalwar peth,1290.0,2.0,87.0,2
6044,Mangalwar peth,1615.0,3.0,89.75,3
6045,Mangalwar peth,3895.0,4.0,220.0,4
6047,Mangalwar peth,4000.0,4.0,220.0,4
6048,Mangalwar peth,1374.0,2.0,70.0,3
6049,Mangalwar peth,1055.0,2.0,57.63,2
6052,Mangalwar peth,1715.0,3.0,115.0,3
6054,Mangalwar peth,1500.0,2.0,120.0,3
6056,Mangalwar peth,1645.0,3.0,120.0,3
6057,Mangalwar peth,715.0,1.0,29.0,1
6058,Mangalwar peth,1751.0,2.0,115.0,3
6062,Mangalwar peth,1150.0,2.0,60.0,3
6064,Mangalwar peth,3563.0,6.0,310.0,4
6066,Mangalwar peth,1620.0,3.0,130.0,3
6067,Mangalwar peth,905.0,1.0,50.0,1
6072,Mangalwar peth,1200.0,1.0,48.0,1
6073,Mangalwar peth,1000.0,2.0,61.0,2
6074,Mangalwar peth,1200.0,2.0,75.0,2
6076,Mangalwar peth,1299.0,2.0,100.0,2
6077,Mangalwar peth,1500.0,2.0,77.5,3
6081,Mangalwar peth,750.0,2.0,58.0,2
6082,Mangalwar peth,2280.0,4.0,184.0,3
6083,Mangalwar peth,1520.0,2.0,85.0,3
6084,Mangalwar peth,670.0,1.0,50.0,1
6087,Mangalwar peth,1568.0,2.0,100.0,3
6090,Mangalwar peth,1200.0,3.0,72.0,3
6092,Mangalwar peth,2254.0,3.0,170.0,3
6093,Mangalwar peth,1810.0,3.0,100.0,3
6096,Mangalwar peth,1050.0,2.0,68.0,2
6097,Mangalwar peth,1806.0,1.0,150.0,1
6099,Mangalwar peth,700.0,1.0,41.0,2
6100,Mangalwar peth,2087.01,4.0,135.0,3
6110,Mangalwar peth,1431.0,3.0,85.0,3
6113,Mangalwar peth,1200.0,2.0,78.0,2
6117,Mangalwar peth,1300.0,2.0,95.0,2
6118,Mangalwar peth,1200.0,3.0,74.52,3
6120,Mangalwar peth,1718.0,3.0,90.2,3
6121,Mangalwar peth,1635.0,3.0,85.0,3
6123,Mangalwar peth,550.0,1.0,16.75,1
6125,Mangalwar peth,2236.0,4.0,153.0,4
6128,Mangalwar peth,3206.0,5.0,270.0,4
6129,Mangalwar peth,1294.0,2.0,115.0,2
6131,Mangalwar peth,1724.0,3.0,125.0,3
6132,Mangalwar peth,1348.0,2.0,80.5,3
6133,Mangalwar peth,2700.0,3.0,230.0,4
6137,Manik Bagh,1710.0,4.0,91.31,3
6139,Manik Bagh,1325.0,2.0,76.0,2
6140,Manik Bagh,708.0,1.0,40.0,2
6141,Manik Bagh,1050.0,1.0,56.0,2
6142,Manik Bagh,1590.0,2.0,125.0,3
6145,Manik Bagh,1639.0,3.0,110.0,3
6146,Manik Bagh,1500.0,3.0,100.0,3
6147,Manik Bagh,3356.0,4.0,251.0,4
6148,Manik Bagh,1765.0,3.0,125.0,3
6150,Manik Bagh,665.0,2.0,28.585,1
6152,Manik Bagh,1041.0,2.0,65.5,2
6155,Manik Bagh,1767.0,3.0,98.0,3
6159,Manik Bagh,1100.0,2.0,61.0,2
6162,Manik Bagh,1178.0,2.0,73.0,2
6164,Manik Bagh,1950.0,3.0,131.0,3
6165,Manik Bagh,2340.0,4.0,148.0,4
6166,Manik Bagh,1700.0,3.0,155.0,3
6167,Manik Bagh,1918.0,3.0,129.0,3
6168,Manik Bagh,2830.0,5.0,160.0,4
6171,Manik Bagh,1200.0,2.0,75.0,2
6174,Manik Bagh,4000.0,3.0,235.0,3
6175,Manik Bagh,1235.0,2.0,63.0,2
6176,Manik Bagh,1230.0,2.0,94.5,2
6177,Manik Bagh,1846.0,3.0,155.0,3
6181,Manik Bagh,1255.0,2.0,90.0,3
6182,Manik Bagh,2000.0,6.0,85.0,6
6183,Manik Bagh,1862.0,3.0,125.0,3
6184,Manik Bagh,1685.0,3.0,95.0,3
6185,Manik Bagh,1650.0,3.0,84.0,3
6190,Manik Bagh,957.0,2.0,52.5,2
6193,Manik Bagh,1750.0,3.0,130.0,3
6194,Manik Bagh,1890.0,2.0,100.0,3
6195,Manik Bagh,1240.0,2.0,65.0,3
6196,Manik Bagh,552.0,1.0,23.5,1
6199,Manik Bagh,525.0,1.0,26.25,1
6200,Manik Bagh,1864.0,3.0,105.0,4
6201,Manik Bagh,2850.0,5.0,240.0,4
6202,Manik Bagh,1890.0,4.0,100.0,3
6203,Manik Bagh,950.0,2.0,58.11,2
6204,Manik Bagh,4920.0,4.0,393.5,4
6206,Manik Bagh,1200.0,2.0,68.0,2
6207,Manik Bagh,645.0,1.0,34.18,1
6210,Manik Bagh,662.0,1.0,45.0,1
6212,Manik Bagh,1691.0,3.0,120.0,3
6213,Manik Bagh,1350.0,2.0,99.0,2
6214,Manik Bagh,1740.0,3.0,95.0,3
6215,Manik Bagh,1161.0,2.0,59.0,2
6216,Manik Bagh,1535.0,3.0,85.0,3
6217,Manik Bagh,1186.0,2.0,76.0,2
6221,Manik Bagh,1300.0,2.0,100.0,2
6223,Manik Bagh,1167.0,2.0,64.08,2
6224,Manik Bagh,1170.0,2.0,65.0,2
6226,Manik Bagh,1153.0,2.0,60.0,2
6230,Manik Bagh,1250.0,2.0,93.0,2
6231,Manik Bagh,610.0,1.0,28.0,1
6232,Manik Bagh,1407.0,2.0,98.49,2
6234,Manik Bagh,1850.0,3.0,110.0,3
6236,Manik Bagh,1120.0,2.0,70.0,2
6238,Manik Bagh,2955.0,3.0,235.0,3
6242,Manik Bagh,1157.0,2.0,65.0,2
6243,Manik Bagh,4144.0,5.0,331.0,5
6244,Manik Bagh,1622.0,3.0,95.0,3
6247,Manik Bagh,1480.0,2.0,75.0,3
6248,Market yard,1200.0,2.0,44.0,2
6249,Market yard,957.0,2.0,58.0,2
6251,Market yard,1850.0,3.0,150.0,3
6253,Market yard,2250.0,3.0,160.0,3
6254,Market yard,3670.0,4.0,300.0,4
6255,Market yard,793.0,2.0,45.0,2
6256,Market yard,1141.0,2.0,62.0,2
6258,Market yard,1475.0,2.0,120.0,3
6259,Market yard,1395.0,2.0,63.59,2
6260,Market yard,920.0,2.0,39.55,2
6261,Market yard,1210.0,2.0,62.0,2
6262,Market yard,1200.0,2.0,65.0,2
6263,Market yard,5080.0,7.0,450.0,6
6265,Market yard,1100.0,2.0,55.0,2
6267,Market yard,1260.0,2.0,46.62,2
6268,Market yard,1325.0,2.0,119.0,2
6269,Market yard,1410.0,2.0,80.0,3
6271,Market yard,1180.0,2.0,100.0,2
6272,Market yard,1100.0,2.0,53.0,2
6274,Market yard,905.0,1.0,55.0,1
6276,Market yard,885.0,2.0,40.0,2
6278,Market yard,596.0,1.0,42.0,1
6279,Market yard,3227.0,5.0,250.0,5
6280,Market yard,1280.0,2.0,76.0,2
6281,Market yard,1315.0,2.0,74.0,3
6282,Market yard,2135.0,3.0,160.0,3
6284,Market yard,1200.0,2.0,59.0,2
6285,Market yard,1015.0,2.0,58.0,2
6286,Market yard,1160.0,2.0,42.92,2
6287,Market yard,1760.0,3.0,123.0,3
6289,Market yard,900.0,2.0,48.0,2
6290,Market yard,1035.0,2.0,45.5,2
6291,Market yard,1255.0,2.0,79.0,2
6292,Market yard,1847.0,3.0,135.0,3
6296,Market yard,1724.0,3.0,124.0,3
6297,Market yard,1685.0,3.0,100.0,3
6298,Market yard,1200.0,2.0,75.0,2
6299,Market yard,2800.0,4.0,100.0,6
6301,Market yard,1060.0,2.0,53.0,2
6302,Market yard,1261.0,2.0,61.0,2
6303,Market yard,1480.0,2.0,84.0,3
6304,Market yard,1500.0,1.0,75.0,1
6306,Market yard,1170.0,2.0,65.0,2
6307,Market yard,1170.0,2.0,75.0,2
6308,Market yard,1050.0,2.0,70.0,2
6311,Market yard,1128.0,2.0,48.79,2
6312,Market yard,1040.0,2.0,61.0,2
6314,Market yard,1400.0,2.0,85.0,2
6315,Market yard,1175.0,2.0,48.72,2
6316,Market yard,1308.0,2.0,60.0,2
6317,Market yard,1140.0,2.0,40.0,2
6318,Market yard,1300.0,2.0,54.0,2
6319,Market yard,728.5,1.0,31.315,1
6320,Market yard,1050.0,2.0,52.08,2
6322,Market yard,1275.0,2.0,47.0,2
6323,Market yard,1200.0,2.0,75.0,2
6325,Market yard,2250.0,3.0,199.0,3
6326,Market yard,1090.0,2.0,57.0,2
6327,Market yard,1306.0,2.0,65.0,2
6328,Market yard,905.0,2.0,65.0,2
6329,Market yard,560.0,1.0,45.0,1
6330,Market yard,1910.0,3.0,150.0,3
6331,Market yard,1730.0,3.0,95.0,3
6332,Market yard,900.0,2.0,48.0,2
6333,Market yard,1160.0,2.0,67.0,2
6335,Market yard,2400.0,2.0,185.0,3
6337,Market yard,1035.0,2.0,51.5,2
6338,Market yard,1161.0,2.0,55.15,2
6340,Market yard,1584.01,3.0,104.0,3
6341,Market yard,4395.0,3.0,240.0,3
6342,Market yard,1000.0,2.0,50.0,2
6343,Market yard,2289.0,3.0,178.0,3
6344,Market yard,3150.0,4.0,180.0,4
6346,Market yard,2750.0,6.0,200.0,6
6349,Market yard,1300.0,2.0,90.0,2
6350,Market yard,1150.0,2.0,90.0,2
6351,Market yard,1846.0,3.0,120.0,3
6352,Market yard,1216.0,2.0,75.0,2
6353,Market yard,1200.0,4.0,85.0,4
6354,Market yard,1800.0,3.0,130.0,3
6355,Market yard,1225.0,2.0,48.0,2
6356,Market yard,4000.0,6.0,370.0,4
6357,Market yard,1187.0,2.0,40.14,2
6358,Model colony,3210.0,2.0,192.0,4
6360,Model colony,4050.0,3.0,280.0,3
6361,Model colony,525.0,2.0,21.53,1
6362,Model colony,11890.0,4.0,700.0,4
6363,Model colony,1372.0,2.0,68.0,2
6364,Model colony,1000.0,2.0,50.0,2
6365,Model colony,918.0,2.0,50.49,2
6366,Model colony,1710.0,3.0,107.0,3
6367,Model colony,400.0,1.0,12.0,1
6368,Model colony,1500.0,2.0,69.0,2
6371,Model colony,1532.0,3.0,92.0,3
6372,Model colony,890.0,2.0,40.0,2
6374,Model colony,927.0,2.0,55.0,2
6375,Model colony,3012.0,6.0,250.0,4
6376,Model colony,1100.0,2.0,75.0,3
6378,Model colony,3715.0,6.0,200.5,4
6379,Model colony,1692.0,3.0,88.0,3
6380,Model colony,1238.0,2.0,67.0,2
6382,Model colony,527.0,1.0,26.0,1
6385,Model colony,1069.0,2.0,55.0,2
6386,Model colony,1365.0,2.0,73.0,2
6387,Model colony,600.0,2.0,27.0,2
6388,Model colony,1260.0,1.0,41.0,1
6389,Model colony,10000.0,16.0,550.0,16
6390,Model colony,2145.0,4.0,125.0,4
6394,Model colony,2400.0,3.0,165.0,3
6395,Model colony,620.0,1.0,27.0,1
6397,Model colony,1830.0,3.0,101.0,3
6398,Model colony,662.0,1.0,42.0,1
6399,Model colony,3360.0,5.0,225.0,4
6400,Model colony,1778.0,3.0,122.0,3
6401,Model colony,1200.0,3.0,72.0,3
6403,Model colony,1275.0,2.0,87.0,2
6404,Model colony,1200.0,4.0,90.0,4
6408,Model colony,1220.0,2.0,59.0,2
6410,Model colony,3500.0,6.0,120.0,8
6411,Model colony,900.0,2.0,50.0,2
6412,Model colony,1080.0,2.0,75.0,3
6414,Model colony,1268.0,2.0,69.0,2
6415,Model colony,1500.0,3.0,83.0,3
6418,Model colony,2195.0,2.0,152.0,3
6419,Model colony,1100.0,2.0,55.0,2
6420,Model colony,1141.0,2.0,55.0,2
6422,Model colony,1351.0,2.0,74.0,2
6423,Model colony,1300.0,2.0,67.0,3
6425,Model colony,1152.0,2.0,61.0,2
6426,Model colony,850.0,1.0,39.5,2
6429,Model colony,1996.0,4.0,123.0,3
6430,Model colony,1660.0,2.0,100.0,3
6432,Model colony,1250.0,2.0,75.0,2
6434,Model colony,1216.0,2.0,84.03,2
6435,Model colony,3700.0,4.0,314.0,4
6436,Model colony,1929.0,3.0,103.0,3
6438,Model colony,1763.25,3.0,98.0,3
6439,Model colony,2249.81,4.0,245.0,4
6440,Model colony,1447.0,2.0,75.97,2
6441,Model colony,2357.0,3.0,135.0,3
6442,Model colony,1280.0,2.0,120.0,2
6444,Model colony,1450.0,3.0,88.6,3
6446,Model colony,1505.0,3.0,78.0,3
6447,Model colony,600.0,1.0,20.0,1
6448,Model colony,2422.0,4.0,135.0,4
6449,Model colony,1520.0,2.0,81.0,3
6452,Model colony,3300.0,3.0,255.0,5
6453,Model colony,2400.0,5.0,75.0,6
6455,Model colony,1300.0,3.0,77.99,3
6457,Model colony,1170.0,2.0,56.0,2
6458,Model colony,1200.0,1.0,39.82,1
6459,Model colony,7000.0,6.0,560.0,6
6460,Model colony,500.0,1.0,13.0,1
6461,Model colony,1760.0,3.0,185.0,3
6462,Model colony,823.0,2.0,80.0,2
6464,Model colony,1260.0,2.0,85.5,2
6466,Model colony,1891.0,3.0,110.0,3
6467,Model colony,595.0,1.0,40.0,1
6469,Model colony,1221.0,3.0,65.0,3
6470,Model colony,1400.0,2.0,65.0,2
6471,Model colony,1719.0,3.0,95.0,3
6472,Model colony,1855.0,3.0,135.0,3
6474,Model colony,1500.0,2.0,78.0,3
6475,Mukund Nagar,2795.0,4.0,235.0,3
6476,Mukund Nagar,2420.0,3.0,185.0,3
6478,Mukund Nagar,1250.0,2.0,76.0,2
6480,Mukund Nagar,469.0,1.0,25.0,1
6482,Mukund Nagar,1950.0,4.0,130.0,4
6483,Mukund Nagar,1082.0,2.0,57.5,3
6488,Mukund Nagar,1105.0,2.0,65.0,2
6489,Mukund Nagar,1650.0,3.0,110.0,3
6493,Mukund Nagar,1285.0,2.0,68.0,3
6495,Mukund Nagar,5000.0,4.0,290.0,4
6496,Mukund Nagar,1645.0,3.0,100.0,3
6497,Mukund Nagar,2160.0,3.0,160.0,3
6498,Mukund Nagar,1465.0,2.0,74.72,3
6499,Mukund Nagar,1400.0,2.0,88.0,3
6500,Mukund Nagar,1118.0,2.0,75.0,2
6501,Mukund Nagar,1300.0,2.0,80.0,2
6502,Mukund Nagar,1800.0,3.0,150.0,3
6503,Mukund Nagar,1392.0,2.0,99.0,2
6504,Mukund Nagar,918.0,2.0,55.0,2
6505,Mukund Nagar,3530.0,4.0,290.0,4
6506,Mukund Nagar,1200.0,4.0,110.0,4
6509,Mukund Nagar,813.0,1.0,39.0,1
6513,Mukund Nagar,1300.0,3.0,77.99,3
6515,Mukund Nagar,1430.0,2.0,110.0,2
6516,Mukund Nagar,700.0,2.0,40.0,2
6519,Mukund Nagar,600.0,1.0,43.0,1
6520,Mukund Nagar,1210.0,2.0,83.0,2
6524,Mukund Nagar,1430.0,3.0,78.65,3
6526,Mukund Nagar,1783.0,3.0,125.0,3
6528,Mukund Nagar,1826.0,3.0,130.0,3
6529,Mukund Nagar,1255.0,2.0,90.0,3
6530,Mukund Nagar,1450.0,2.0,87.0,3
6531,Mukund Nagar,360.0,1.0,16.9,1
6532,Mukund Nagar,698.5,1.0,28.57,1
6533,Mukund Nagar,4062.5,2.0,341.0,4
6534,Mukund Nagar,2600.0,4.0,175.0,4
6539,Mukund Nagar,2000.0,4.0,135.0,4
6541,Mukund Nagar,2690.0,4.0,201.0,4
6544,Mukund Nagar,1295.0,2.0,78.5,2
6549,Mukund Nagar,2502.0,4.0,170.0,4
6550,Mukund Nagar,381.0,1.0,28.0,1
6551,Mukund Nagar,1100.0,2.0,72.0,2
6553,Mukund Nagar,1900.0,3.0,150.0,3
6558,Mukund Nagar,1862.0,4.0,110.0,3
6559,Mukund Nagar,4041.0,4.0,345.0,4
6561,Mukund Nagar,1180.0,2.0,77.0,2
6564,Mukund Nagar,1423.0,2.0,71.73,3
6565,Mukund Nagar,2524.0,5.0,180.0,4
6567,Mukund Nagar,1770.0,3.0,108.0,3
6572,Mukund Nagar,3600.0,4.0,300.0,4
6573,Mukund Nagar,1350.0,2.0,89.5,2
6574,Mukund Nagar,1450.0,2.0,78.0,3
6575,Mukund Nagar,2137.0,3.0,110.0,3
6577,Mukund Nagar,1021.0,3.0,59.0,3
6578,Mukund Nagar,1205.0,2.0,79.0,2
6580,Mukund Nagar,1837.0,3.0,110.0,3
6582,Mukund Nagar,1430.0,2.0,102.0,3
6592,Mundhawa,1350.0,2.0,140.0,3
6593,Mundhawa,1400.0,2.0,95.0,3
6594,Mundhawa,5000.0,9.0,210.0,9
6595,Mundhawa,3800.0,4.0,250.0,4
6599,Mundhawa,4100.0,7.0,140.0,7
6602,Mundhawa,1121.0,2.0,78.0,2
6603,Mundhawa,1850.0,3.0,100.0,3
6604,Mundhawa,1200.0,4.0,105.0,4
6605,Mundhawa,1200.0,5.0,110.0,4
6606,Mundhawa,1645.0,3.0,100.0,3
6608,Mundhawa,1450.0,2.0,135.0,3
6609,Mundhawa,1150.0,2.0,80.0,2
6610,Mundhawa,1195.0,2.0,84.0,2
6612,Mundhawa,1418.0,2.0,103.0,2
6613,Mundhawa,1246.0,2.0,82.0,2
6614,Mundhawa,1098.0,2.0,68.0,2
6616,Mundhawa,1798.0,3.0,120.0,3
6617,Mundhawa,1563.0,3.0,91.84,3
6618,Mundhawa,1900.0,2.0,200.0,2
6619,Mundhawa,1392.0,2.0,98.0,2
6621,Mundhawa,1910.0,3.0,190.0,3
6622,Mundhawa,2170.0,3.0,151.0,3
6623,Mundhawa,2106.0,3.0,126.0,3
6625,Mundhawa,3884.0,4.0,240.0,4
6628,Mundhawa,1000.0,2.0,78.0,2
6635,Mundhawa,1200.0,2.0,130.0,4
6636,Mundhawa,946.0,2.0,58.0,2
6639,Mundhawa,1150.0,2.0,69.0,2
6640,Mundhawa,1138.0,2.0,110.0,2
6644,Mundhawa,693.0,1.0,34.3,1
6645,Mundhawa,1520.0,2.0,90.0,3
6646,Mundhawa,1675.0,2.0,135.0,3
6648,Mundhawa,1220.0,2.0,88.0,2
6650,Mundhawa,925.0,1.0,40.7,1
6651,Mundhawa,1250.0,2.0,90.0,2
6652,Mundhawa,1175.0,2.0,79.0,2
6655,Mundhawa,1700.0,3.0,111.0,3
6656,Mundhawa,650.0,1.0,16.0,1
6658,Mundhawa,2750.0,3.0,260.0,3
6660,Mundhawa,780.0,1.0,70.0,1
6662,Mundhawa,1320.0,2.0,100.0,2
6664,Mundhawa,800.0,1.0,32.0,1
6665,Mundhawa,1435.0,2.0,80.0,3
6666,Mundhawa,1850.0,3.0,175.0,6
6667,Mundhawa,1200.0,4.0,140.0,4
6668,Mundhawa,1760.0,3.0,115.0,3
6671,Mundhawa,1310.0,2.0,80.43,2
6672,Mundhawa,4600.0,9.0,200.0,9
6673,Mundhawa,1800.0,3.0,110.0,3
6674,Mundhawa,1445.0,2.0,86.69,3
6675,Mundhawa,645.0,1.0,39.0,1
6676,Mundhawa,1328.0,2.0,107.0,2
6677,Mundhawa,1823.0,3.0,103.0,3
6678,Mundhawa,2439.0,5.0,170.0,4
6680,Mundhawa,770.0,1.0,43.82,1
6681,Mundhawa,400.0,2.0,50.0,1
6687,Mundhawa,1020.0,2.0,80.0,2
6688,Mundhawa,2100.0,3.0,125.0,3
6694,Mundhawa,1027.0,2.0,67.0,2
6697,Mundhawa,1200.0,4.0,125.0,4
6699,Mundhawa,1200.0,2.0,66.0,3
6701,Mundhawa,1270.0,2.0,95.25,3
6708,Mundhawa,610.0,1.0,18.5,1
6710,Mundhawa,1805.0,3.0,134.0,3
6711,Nagar Road,840.0,2.0,45.0,2
6712,Nagar Road,1060.0,2.0,55.0,2
6715,Nagar Road,883.0,2.0,29.0,2
6716,Nagar Road,1200.0,2.0,62.5,2
6717,Nagar Road,1705.0,3.0,95.0,3
6718,Nagar Road,1027.0,2.0,44.0,2
6720,Nagar Road,1300.0,3.0,64.0,3
6721,Nagar Road,804.1,2.0,69.09,2
6722,Nagar Road,3198.0,4.0,200.0,4
6723,Nagar Road,1360.0,2.0,75.0,3
6724,Nagar Road,1200.0,2.0,75.0,2
6726,Nagar Road,1200.0,2.0,49.5,2
6727,Nagar Road,1256.0,2.0,60.0,2
6728,Nagar Road,1100.0,2.0,60.0,2
6729,Nagar Road,1220.0,2.0,59.5,2
6730,Nagar Road,1215.0,2.0,40.0,2
6731,Nagar Road,1130.0,2.0,45.2,2
6732,Nagar Road,1260.0,1.0,41.0,1
6733,Nagar Road,890.0,1.0,75.0,1
6735,Nagar Road,1326.0,2.0,62.17,2
6736,Nagar Road,1086.0,2.0,33.66,2
6737,Nagar Road,1339.0,2.0,62.0,2
6738,Nagar Road,1139.0,2.0,80.0,2
6739,Nagar Road,1080.0,2.0,55.0,2
6740,Nagar Road,1801.0,3.0,139.0,3
6741,Nagar Road,1111.0,2.0,41.88,2
6742,Nagar Road,3876.0,3.0,300.0,3
6743,Nagar Road,1150.0,2.0,51.0,2
6744,Nagar Road,1400.0,2.0,78.0,3
6745,Nagar Road,1076.0,2.0,52.0,2
6746,Nagar Road,4827.0,4.0,400.0,4
6747,Nagar Road,1215.0,2.0,90.0,2
6748,Nagar Road,1015.0,2.0,40.0,2
6749,Nagar Road,845.0,2.0,37.0,2
6750,Nagar Road,1216.0,2.0,84.0,2
6751,Nagar Road,1358.0,2.0,81.0,2
6752,Nagar Road,1350.0,3.0,85.0,3
6753,Nagar Road,1856.0,3.0,120.0,3
6754,Nagar Road,787.0,2.0,31.0,2
6755,Nagar Road,1110.0,2.0,58.0,2
6756,Nagar Road,1216.0,2.0,75.0,2
6757,Nagar Road,1100.0,2.0,43.5,2
6758,Nagar Road,1227.0,2.0,53.49,2
6759,Nagar Road,2556.0,3.0,169.0,3
6761,Nagar Road,800.0,2.0,40.0,2
6762,Nagar Road,1850.0,2.0,110.0,3
6763,Nagar Road,1060.0,2.0,55.0,2
6767,Nagar Road,1140.0,2.0,70.93,2
6768,Nagar Road,921.0,2.0,29.47,2
6769,Nagar Road,1900.0,3.0,125.0,3
6770,Nagar Road,3000.0,4.0,235.0,3
6771,Nagar Road,1355.0,2.0,67.0,2
6772,Nagar Road,1067.0,2.0,52.0,2
6773,Nagar Road,855.0,2.0,32.0,2
6774,Nagar Road,1140.0,2.0,51.2,2
6775,Nagar Road,770.0,1.0,39.9,2
6776,Nagar Road,2990.0,5.0,173.0,3
6777,Nagar Road,650.0,1.0,19.87,1
6778,Nagar Road,725.0,2.0,36.0,2
6779,Nagar Road,510.0,1.0,34.0,1
6780,Nagar Road,965.0,2.0,56.0,2
6781,Nagar Road,980.0,2.0,45.0,2
6782,Nagar Road,1243.0,2.0,46.0,2
6784,Nagar Road,1040.0,2.0,55.0,2
6785,Nagar Road,1190.0,2.0,42.25,2
6786,Nagar Road,1223.0,2.0,42.81,2
6788,Nagar Road,1230.0,2.0,68.0,2
6789,Nagar Road,1485.0,2.0,110.0,3
6790,Nagar Road,1310.0,3.0,90.0,3
6791,Nagar Road,1088.0,2.0,43.5,2
6792,Nagar Road,1710.0,3.0,85.0,3
6793,Nagar Road,2430.0,5.0,180.0,3
6794,Nagar Road,1066.0,2.0,55.0,2
6795,Nagar Road,1175.0,2.0,41.68,2
6796,Nagar Road,1260.0,2.0,58.0,2
6799,Nagar Road,1000.0,2.0,42.0,2
6800,Nagar Road,1644.0,3.0,92.59,3
6801,Nagar Road,3410.0,5.0,253.0,4
6802,Nagar Road,1100.0,2.0,78.0,3
6803,Nagar Road,2400.0,7.0,107.0,6
6804,Nagar Road,1698.0,3.0,125.0,3
6805,Nagar Road,1080.0,2.0,67.0,2
6806,Nagar Road,1041.0,2.0,36.44,2
6807,Nagar Road,1724.0,3.0,146.0,3
6808,Nagar Road,1185.0,2.0,59.0,2
6809,Nagar Road,1353.0,2.0,110.0,3
6810,Nagar Road,1830.0,3.0,91.86,3
6811,Nagar Road,1100.0,2.0,36.0,2
6812,Nagar Road,1660.0,3.0,125.0,3
6813,Nagar Road,1206.0,2.0,40.7,2
6814,Nagar Road,1300.0,2.0,55.86,2
6815,Nagar Road,1047.0,2.0,75.0,2
6816,Nagar Road,1198.0,2.0,80.0,2
6817,Nagar Road,613.0,1.0,48.0,1
6818,Nana Peth,4395.0,3.0,240.0,3
6820,Nana Peth,1270.0,2.0,93.0,2
6821,Nana Peth,1800.0,3.0,150.0,3
6822,Nana Peth,1750.0,3.0,100.0,3
6825,Nana Peth,1688.0,3.0,118.0,3
6826,Nana Peth,1375.0,3.0,75.0,3
6828,Nana Peth,1082.0,2.0,56.0,3
6832,Nana Peth,1200.0,2.0,75.0,2
6834,Nana Peth,595.0,1.0,42.0,1
6835,Nana Peth,2800.0,4.0,240.0,4
6841,Nana Peth,1200.0,2.0,67.0,2
6842,Nana Peth,351.0,1.0,16.0,1
6844,Nana Peth,1145.0,2.0,75.0,2
6845,Nana Peth,1140.0,2.0,75.2,2
6847,Nana Peth,792.0,2.0,70.0,2
6848,Nana Peth,1350.0,2.0,140.0,3
6850,Nana Peth,1586.0,3.0,93.94,3
6852,Nana Peth,1255.0,2.0,58.0,2
6853,Nana Peth,3122.0,5.0,225.0,4
6854,Nana Peth,1790.0,3.0,100.0,3
6855,Nana Peth,1022.0,2.0,45.9,2
6858,Nana Peth,1300.0,2.0,109.0,2
6860,Nana Peth,1734.0,3.0,125.0,3
6862,Nana Peth,1525.0,2.0,87.0,3
6864,Nana Peth,580.0,1.0,27.0,1
6867,Nana Peth,1832.0,3.0,125.0,3
6869,Nana Peth,1255.0,3.0,77.68,3
6870,Nana Peth,1255.0,3.0,77.68,3
6871,Nana Peth,1200.0,2.0,66.5,3
6872,Nana Peth,1235.0,2.0,65.0,2
6876,Nana Peth,1667.0,3.0,92.0,3
6879,Nana Peth,1145.0,2.0,58.4,2
6882,Nana Peth,1459.0,2.0,95.0,3
6885,Nana Peth,645.0,1.0,16.45,1
6886,Nana Peth,1650.0,3.0,105.0,3
6890,Nana Peth,1310.0,2.0,85.0,2
6891,Nana Peth,1850.0,3.0,150.0,3
6892,Nana Peth,1600.0,2.0,88.0,3
6893,Nana Peth,1435.0,3.0,90.0,3
6894,Nana Peth,1601.0,3.0,95.0,3
6896,Nana Peth,984.0,2.0,45.91,2
6898,Nana Peth,1216.0,2.0,75.0,2
6900,Nana Peth,2429.0,3.0,210.0,4
6903,Nana Peth,1836.0,3.0,148.0,3
6907,Nana Peth,1174.0,2.0,78.0,2
6909,Nana Peth,863.0,1.0,40.55,1
6910,Nana Peth,635.0,1.0,28.0,1
6911,Nana Peth,1100.0,2.0,57.6,2
6912,Nana Peth,2140.0,3.0,139.0,3
6913,Nana Peth,1777.26,3.0,89.0,3
6914,Nana Peth,2095.0,3.0,150.0,3
6915,Nana Peth,1160.0,2.0,95.0,2
6916,Nana Peth,1819.0,3.0,150.0,3
6917,Nana Peth,1179.0,2.0,56.0,2
6918,Nana Peth,1245.0,2.0,59.0,2
6923,Nana Peth,918.0,2.0,56.0,2
6924,Nana Peth,1220.0,2.0,72.0,2
6927,Nana Peth,1140.0,2.0,78.0,2
6928,Nana Peth,1400.0,2.0,135.0,3
6930,Nana Peth,1200.0,2.0,68.0,2
6931,Nana Peth,1715.0,3.0,115.0,3
6932,Nana Peth,1965.0,4.0,125.0,3
6934,Nana Peth,575.0,1.0,16.75,1
6935,Nana Peth,1850.0,4.0,121.0,3
6936,Nana Peth,2400.0,4.0,150.0,4
